Target ID,Protein Name,Gene Symbol,Uniprot ID,Herb ID,Chinese Pin Yin,English_name,Latin_name
T40XWM,Proto-oncogene tyrosine-protein kinase ROS,ROS1,P08922,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T65S3S,Tyrosine-protein kinase JAK2,JAK2,O60674,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T30L86,Tumor necrosis factor receptor superfamily member 10B,TNFRSF10B,O14763,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T87AXU,ADP/ATP translocase 2,SLC25A5,P05141,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T57HGP,Tumor necrosis factor receptor superfamily member 6,FAS,P25445,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T71BDH,Mitogen-activated protein kinase 14,MAPK14,Q16539,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T21S10,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,P22626,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T40JZG,GPI-anchor transamidase,PIGK,Q92643,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T52RGZ,Growth/differentiation factor 15,GDF15,Q99988,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T05RAA,Inhibitor of nuclear factor kappa-B kinase subunit alpha,CHUK,O15111,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T46K2X,Heat shock 70 kDa protein 4,HSPA4,P34932,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T55IBP,Zinc finger protein SNAI1,SNAI1,O95863,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T06ADX,Tyrosine-protein kinase receptor UFO,AXL,P30530,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T40DIM,Corticosteroid 11-beta-dehydrogenase isozyme 1,HSD11B1,P28845,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T91OUC,Mucin-5AC,MUC5AC,P98088,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T54CIF,Interleukin-8,CXCL8,P10145,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T62USB,Tumor necrosis factor receptor superfamily member 10A,TNFRSF10A,O00220,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T20TPU,Histone acetyltransferase KAT2B,KAT2B,Q92831,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T27LTU,C5a anaphylatoxin chemotactic receptor 1,C5AR1,P21730,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T32PI2,Programmed cell death 1 ligand 1,CD274,Q9NZQ7,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T16A2X,Catalase,CAT,P04040,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T83DDX,Endothelial protein C receptor,PROCR,Q9UNN8,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T64BTV,Interleukin-1 beta,IL1B,P01584,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T21Q0D,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,P04035,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T30VNV,Myeloperoxidase,MPO,P05164,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T06VX0,MAP/microtubule affinity-regulating kinase 4,MARK4,Q96L34,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T53AOE,Transforming growth factor beta-1 proprotein [Cleaved into: Latency-associated peptide,TGFB1,P01137,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T24C0P,Bile acid receptor,NR1H4,Q96RI1,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T04WT7,Fibronectin,FN1,P02751,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T77TY2,Protein disulfide-isomerase,P4HB,P07237,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T20RA0,Adenosine deaminase,ADA,P00813,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T29MD1,Mitogen-activated protein kinase 8,MAPK8,P45983,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T87QUW,"Actin, aortic smooth muscle",ACTA2,P62736,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T74QXI,Serine/threonine-protein kinase mTOR,MTOR,P42345,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T93SFQ,NAD-dependent protein deacetylase sirtuin-1,SIRT1,Q96EB6,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T67ZT3,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",PTEN,P60484,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T22NX4,Toll-like receptor 2,TLR2,O60603,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T80WPU,Protein ABHD15,ABHD15,Q6UXT9,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T34HYH,Interleukin-1 alpha,IL1A,P01583,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T51EKP,Apolipoprotein M,APOM,O95445,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T56OUM,14-3-3 protein zeta/delta,YWHAZ,P63104,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T76QBQ,CREB-regulated transcription coactivator 2,CRTC2,Q53ET0,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T07VV7,Guanylin,GUCA2A,Q02747,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T24YWQ,Insulin-degrading enzyme,IDE,P14735,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T70KPE,Transient receptor potential cation channel subfamily V member 3,TRPV3,Q8NET8,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T98QOA,DNA-dependent protein kinase catalytic subunit,PRKDC,P78527,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T31EJG,Apoptotic protease-activating factor 1,APAF1,O14727,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T67KTV,Transient receptor potential cation channel subfamily V member 1,TRPV1,Q8NER1,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T09INZ,Transient receptor potential cation channel subfamily A member 1,TRPA1,O75762,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T53YWQ,Pro-neuropeptide Y [Cleaved into: Neuropeptide Y,NPY,P01303,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T70SFS,"Superoxide dismutase [Mn], mitochondrial",SOD2,P04179,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T06Q1R,Amine oxidase [flavin-containing] B,MAOB,P27338,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T21DZX,Amine oxidase [flavin-containing] A,MAOA,P21397,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T34DZ7,Interleukin-2,IL2,P60568,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T75PC7,NA,MIR21,NA,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T66G0O,NA,MIR30A,NA,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T38N69,Lymphokine-activated killer T-cell-originated protein kinase,PBK,Q96KB5,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T09BRP,NA,PKB_RS07820,NA,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T21UJU,"Troponin I, cardiac muscle",TNNI3,P19429,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T83P5X,Inhibitor of nuclear factor kappa-B kinase subunit beta,IKBKB,O14920,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T74LFK,Neurogenic locus notch homolog protein 1,NOTCH1,P46531,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T38EQ6,NAD(P)H dehydrogenase [quinone] 1,NQO1,P15559,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T75B9S,Cyclic AMP-responsive element-binding protein 1,CREB1,P16220,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T47H3O,Heat shock protein HSP 90-alpha,HSP90AA1,P07900,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T85AXP,Cytochrome P450 3A4,CYP3A4,P08684,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T43G0N,Cytochrome P450 2C8,CYP2C8,P10632,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T64BPL,Solute carrier family 23 member 1,SLC23A1,Q9UHI7,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T28EY5,Serine/threonine-protein kinase Chk2,CHEK2,O96017,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T52CKD,Pro-epidermal growth factor,EGF,P01133,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T90XYZ,C-reactive protein,CRP,P02741,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T91EAB,Insulin-like growth factor-binding protein 3,IGFBP3,P17936,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T03YAI,Mitogen-activated protein kinase kinase kinase 5,MAP3K5,Q99683,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T50SX0,Nuclear receptor subfamily 1 group I member 2,NR1I2,O75469,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T38K2W,Receptor tyrosine-protein kinase erbB-2,ERBB2,P04626,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T00EP2,Tissue-type plasminogen activator,PLAT,P00750,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T67HAF,Signal transducer and activator of transcription 1-alpha/beta,STAT1,P42224,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T46AQJ,Glutathione S-transferase P,GSTP1,P09211,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T67JR8,Heat shock factor protein 1,HSF1,Q00613,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T97FEF,Broad substrate specificity ATP-binding cassette transporter ABCG2,ABCG2,Q9UNQ0,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T17CZC,Tissue factor,F3,P13726,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T41INV,Nuclear receptor subfamily 1 group I member 3,NR1I3,Q14994,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T38WWN,Serum paraoxonase/arylesterase 1,PON1,P27169,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T39FBA,Thioredoxin-interacting protein,TXNIP,Q9H3M7,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T24U57,E-selectin,SELE,P16581,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T59IKQ,Vascular cell adhesion protein 1,VCAM1,P19320,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T94YOD,Interferon regulatory factor 1,IRF1,P10914,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T00CXT,Prostaglandin G/H synthase 1,PTGS1,P23219,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T80GUN,72 kDa type IV collagenase,MMP2,P08253,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T00H7Q,Neutrophil cytosol factor 1,NCF1,P14598,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T87DEX,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase,XDH,P47989,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T08DOL,Sulfotransferase 1E1,SULT1E1,P49888,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T94S85,Collagen alpha-1(I) chain,COL1A1,P02452,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T01FVG,DNA gyrase subunit B,gyrB,P0AES6,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T22OPB,Nuclear factor erythroid 2-related factor 2,NFE2L2,Q16236,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T23LHE,Claudin-4,CLDN4,O14493,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T17UP9,C-C motif chemokine 2,CCL2,P13500,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T09AAD,NADPH--cytochrome P450 reductase,POR,P16435,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T31G6V,Ras association domain-containing protein 1,RASSF1,Q9NS23,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T78ZF2,Protein kinase C alpha type,PRKCA,P17252,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T55EFK,Transcription factor E2F1,E2F1,Q01094,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T66BXF,Transcription factor E2F2,E2F2,Q14209,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T14JZK,Receptor tyrosine-protein kinase erbB-3,ERBB3,P21860,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T65JYL,C-X-C motif chemokine 2,CXCL2,P19875,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T79UQC,C-X-C motif chemokine 10,CXCL10,P02778,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T31SX8,Bone morphogenetic protein 2,BMP2,P12643,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T50VJF,Osteopontin,SPP1,P10451,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T91MKC,Runt-related transcription factor 2,RUNX2,Q13950,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T63YAO,Caveolin-1,CAV1,Q03135,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T23WMS,Cathepsin D,CTSD,P07339,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T69XVX,Cytochrome P450 1B1,CYP1B1,Q16678,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T99XQ3,DNA topoisomerase 1,TOP1,P11387,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T73LPO,Poly [ADP-ribose] polymerase 1,PARP1,P09874,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T02QBS,Cytochrome P450 1A2,CYP1A2,P05177,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T50SJ8,5'-AMP-activated protein kinase catalytic subunit alpha-2,PRKAA2,P54646,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T38T1U,Caspase-8,CASP8,Q14790,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T57GP2,ETS domain-containing protein Elk-1,ELK1,P19419,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T78VUO,RAF proto-oncogene serine/threonine-protein kinase,RAF1,P04049,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T54SZZ,Endoplasmic reticulum chaperone BiP,HSPA5,P11021,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T06MQM,Heat shock protein beta-1,HSPB1,P04792,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T48XM4,Glutathione S-transferase Mu 2,GSTM2,P28161,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T87WYU,Glutathione S-transferase Mu 1,GSTM1,P09488,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T09DI4,Lysine-specific histone demethylase 1A,KDM1A,O60341,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T16OQ5,Puromycin-sensitive aminopeptidase,NPEPPS,P55786,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T71GRQ,Hexokinase-2,HK2,P52789,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T84TJB,Homeobox protein Nkx-3.1,NKX3-1,Q99801,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T34Y7V,Carbohydrate-responsive element-binding protein,MLXIPL,Q9NP71,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T74JJN,Fatty acid synthase,FASN,P49327,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T82S6C,Hexokinase-4,GCK,P35557,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T93NTV,Ketohexokinase,KHK,P50053,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T12T4H,Brain-derived neurotrophic factor,BDNF,P23560,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T37ADS,Early growth response protein 1,EGR1,P18146,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T83QHM,Beta-nerve growth factor,NGF,P01138,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T57L0X,Oxysterols receptor LXR-alpha,NR1H3,Q13133,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T61DYZ,Phospholipid-transporting ATPase ABCA1,ABCA1,O95477,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T68OIU,CREB-regulated transcription coactivator 1,CRTC1,Q6UUV9,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T60KJ1,Putative endoplasmin-like protein,HSP90B2P,Q58FF3,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T88BCB,Glycerol-3-phosphate phosphatase,PGP,A6NDG6,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T37I29,NA,VIM2P,NA,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T17CNB,Thioredoxin,TXN,P10599,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T76CGR,Pentraxin-related protein PTX3,PTX3,P26022,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T01E7W,Aurora kinase B,AURKB,Q96GD4,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T77UWH,CCAAT/enhancer-binding protein beta,CEBPB,P17676,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T67MQU,Antileukoproteinase,SLPI,P03973,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T85JI5,Vitamin D3 receptor,VDR,P11473,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T54G8J,Protein kinase C delta type,PRKCD,Q05655,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T19CUN,Prothrombin,F2,P00734,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T01IGB,Serine/threonine-protein kinase/endoribonuclease IRE2,ERN2,Q76MJ5,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T96OOK,Signal transducer and activator of transcription 3,STAT3,P40763,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T73LXA,Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B,HSPA1A;HSPA1B,P0DMV8;P0DMV9,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T09KPZ,Vimentin,VIM,P08670,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T94H37,Cadherin-1,CDH1,P12830,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T83YZD,Acetylcholinesterase,ACHE,P22303,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T31RKU,Glycerol kinase,GK,P32189,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T05WWN,Corticoliberin,CRH,P06850,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T16MRU,"NACHT, LRR and PYD domains-containing protein 3",NLRP3,Q96P20,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T47WT6,Breast cancer type 1 susceptibility protein,BRCA1,P38398,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T12PIB,Lysosomal alpha-glucosidase,GAA,P10253,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T03VS9,Protein-tyrosine kinase 2-beta,PTK2B,Q14289,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T61QXV,Nuclear respiratory factor 1,NRF1,Q16656,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T18DUA,Tight junction protein ZO-1,TJP1,Q07157,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T52T5O,Axin-1,AXIN1,O15169,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T60XS5,Lymphoid enhancer-binding factor 1,LEF1,Q9UJU2,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T78EXU,Axin-2,AXIN2,Q9Y2T1,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T84CEG,Claudin-5,CLDN5,O00501,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T95IYZ,Adiponectin,ADIPOQ,Q15848,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T04HXV,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,P31930,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T86O9J,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",NDUFV2,P19404,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T91KTQ,Methyl-CpG-binding protein 2,MECP2,P51608,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T43LYL,X-box-binding protein 1,XBP1,P17861,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T81I4T,5'-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,Q13131,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T54RF5,DnaJ homolog subfamily C member 5,DNAJC5,Q9H3Z4,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T63DP6,Heterogeneous nuclear ribonucleoprotein A1,HNRNPA1,P09651,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T02M5I,Monocarboxylate transporter 1,SLC16A1,P53985,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T31U13,Cytochrome P450 2C19,CYP2C19,P33261,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T29B10,Interleukin-17A,IL17A,Q16552,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T70LAB,UDP-glucuronosyltransferase 1A9,UGT1A9,O60656,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T92BZ2,Catenin beta-1,CTNNB1,P35222,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T54N7G,Fos-related antigen 1,FOSL1,P15407,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T00T9M,Thrombospondin-1,THBS1,P07996,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T01CL0,Tyrosine-protein kinase Lyn,LYN,P07948,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T67JME,Gamma-aminobutyric acid receptor subunit rho-3,GABRR3,A8MPY1,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T23KDW,Cyclic AMP-dependent transcription factor ATF-4,ATF4,P18848,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T67X1L,Eukaryotic translation initiation factor 2 subunit 1,EIF2S1,P05198,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T90QV5,Voltage-gated hydrogen channel 1,HVCN1,Q96D96,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T29JA7,P2X purinoceptor 4,P2RX4,Q99571,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T51K6D,Tyrosine-protein phosphatase non-receptor type 11,PTPN11,Q06124,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T70HTD,Cytochrome P450 2E1,CYP2E1,P05181,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T49PL1,Low-density lipoprotein receptor,LDLR,P01130,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T81MSV,Ubiquitin carboxyl-terminal hydrolase 10,USP10,Q14694,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T97ESI,Apolipoprotein E,APOE,P02649,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T03CZ8,Catechol O-methyltransferase,COMT,P21964,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T69RXK,Cytochrome P450 2C9,CYP2C9,P11712,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
T18CUI,Neuron-specific calcium-binding protein hippocalcin,HPCA,P84074,H0642,Xiang Jia Pi,Chinese silkvine root-bark,Periploca sepium
